total_events_h12,event_type_diversity_h12,unique_repos_h12,last_active_minute_h12,first_active_minute_h12,activity_duration_h12,push_count_h12,pr_count_h12,minutes_since_last_action_h12,is_active_next_hour,total_events_h12_capped,unique_repos_h12_capped,events_per_repo,diversity_score,log_total_events,is_bot_suspect
1,1,1,27,27,0.0,1.0,0.0,33,0,1,1,0.5,1.0,0.6931471805599453,0
4,2,2,50,1,23.395156193822118,3.0,0.0,10,0,4,2,1.3333333333333333,0.5,1.6094379124341003,0
3,1,1,37,0,18.502252115170556,3.0,0.0,23,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,1,1,11,6,3.5355339059327378,2.0,0.0,49,0,2,1,1.0,0.5,1.0986122886681098,0
25,1,1,58,2,17.925586926699683,25.0,0.0,2,1,25,1,12.5,0.04,3.258096538021482,0
1,1,1,48,48,0.0,1.0,0.0,12,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,59,59,0.0,1.0,0.0,1,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,56,56,0.0,0.0,0.0,4,1,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,31,31,0.0,1.0,0.0,29,0,1,1,0.5,1.0,0.6931471805599453,0
7,2,1,28,6,8.383657572069263,6.0,0.0,32,0,7,1,3.5,0.2857142857142857,2.0794415416798357,0
4,1,1,46,34,5.416025603090641,4.0,0.0,14,0,4,1,2.0,0.25,1.6094379124341003,0
1,1,1,21,21,0.0,1.0,0.0,39,0,1,1,0.5,1.0,0.6931471805599453,0
3,3,2,32,17,7.637626158259734,0.0,1.0,28,0,3,2,1.0,1.0,1.3862943611198906,0
2,1,1,56,18,26.870057685088806,2.0,0.0,4,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,57,57,0.0,0.0,0.0,3,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,35,35,0.0,1.0,0.0,25,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,42,12,21.213203435596427,2.0,0.0,18,0,2,1,1.0,0.5,1.0986122886681098,0
4,1,1,34,1,14.568802284333465,4.0,0.0,26,1,4,1,2.0,0.25,1.6094379124341003,0
2,2,2,32,26,4.242640687119285,1.0,0.0,28,1,2,2,0.6666666666666666,1.0,1.0986122886681098,0
1,1,1,30,30,0.0,0.0,0.0,30,1,1,1,0.5,1.0,0.6931471805599453,0
16,4,1,21,18,1.2365947867699678,3.0,3.0,39,1,16,1,8.0,0.25,2.833213344056216,0
1,1,1,53,53,0.0,0.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,9,9,0.0,1.0,0.0,51,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,2,57,2,38.890872965260115,0.0,1.0,3,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
1,1,1,3,3,0.0,0.0,0.0,57,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,42,26,11.313708498984761,2.0,0.0,18,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,1,1,0.0,1.0,0.0,59,0,1,1,0.5,1.0,0.6931471805599453,0
5,2,1,57,40,9.311283477587825,4.0,0.0,3,1,5,1,2.5,0.4,1.791759469228055,0
3,2,1,17,16,0.5773502691896255,1.0,2.0,43,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
2,1,1,59,55,2.8284271247461903,2.0,0.0,1,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,30,30,0.0,1.0,0.0,30,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,25,14,7.7781745930520225,2.0,0.0,35,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,36,17,13.435028842544403,2.0,0.0,24,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,47,47,0.0,1.0,0.0,13,0,1,1,0.5,1.0,0.6931471805599453,0
3,2,2,30,25,2.6457513110645907,2.0,0.0,30,0,3,2,1.0,0.6666666666666666,1.3862943611198906,0
2,2,2,59,57,1.4142135623730951,1.0,0.0,1,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
6,1,1,58,12,20.67526702769922,6.0,0.0,2,1,6,1,3.0,0.16666666666666666,1.9459101490553132,0
3,2,1,47,39,4.618802153517007,1.0,0.0,13,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
2,1,1,36,26,7.0710678118654755,2.0,0.0,24,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,58,56,1.4142135623730951,0.0,0.0,2,0,2,1,1.0,0.5,1.0986122886681098,0
11,4,2,59,14,19.02868647833867,3.0,1.0,1,0,11,2,3.6666666666666665,0.36363636363636365,2.4849066497880004,0
1,1,1,55,55,0.0,1.0,0.0,5,1,1,1,0.5,1.0,0.6931471805599453,0
12,2,1,57,4,18.559282574953418,11.0,1.0,3,1,12,1,6.0,0.16666666666666666,2.5649493574615367,0
1,1,1,47,47,0.0,0.0,0.0,13,1,1,1,0.5,1.0,0.6931471805599453,0
6,3,3,54,28,12.274635093014645,2.0,2.0,6,1,6,3,1.5,0.5,1.9459101490553132,0
1,1,1,47,47,0.0,1.0,0.0,13,0,1,1,0.5,1.0,0.6931471805599453,0
3,2,1,55,24,16.441816606851365,0.0,0.0,5,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
1,1,1,18,18,0.0,1.0,0.0,42,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,43,43,0.0,1.0,0.0,17,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,58,58,0.0,2.0,0.0,2,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,49,12,26.16295090390226,2.0,0.0,11,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,59,59,0.0,0.0,0.0,1,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,56,56,0.0,1.0,0.0,4,1,1,1,0.5,1.0,0.6931471805599453,0
44,1,1,58,0,16.53377605172337,44.0,0.0,2,1,44,1,22.0,0.022727272727272728,3.8066624897703196,0
3,2,1,53,42,6.082762530298219,2.0,1.0,7,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
7,2,1,36,1,11.148350294358098,5.0,0.0,24,0,7,1,3.5,0.2857142857142857,2.0794415416798357,0
3,1,1,56,1,28.160255680657446,3.0,0.0,4,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,19,19,0.0,0.0,0.0,41,0,1,1,0.5,1.0,0.6931471805599453,0
4,2,3,59,37,9.945685831890462,2.0,0.0,1,0,4,3,1.0,0.5,1.6094379124341003,0
1,1,1,49,49,0.0,1.0,0.0,11,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,55,8,22.15851980616034,4.0,0.0,5,0,4,1,2.0,0.25,1.6094379124341003,0
3,1,2,43,14,16.74315780649915,3.0,0.0,17,0,3,2,1.0,0.3333333333333333,1.3862943611198906,0
2,1,1,37,0,26.16295090390226,2.0,0.0,23,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,49,49,0.0,0.0,0.0,11,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,57,57,0.0,1.0,0.0,3,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,2,1,0.7071067811865476,0.0,0.0,58,0,2,1,1.0,0.5,1.0986122886681098,0
10,1,1,50,5,15.138251770487457,10.0,0.0,10,1,10,1,5.0,0.1,2.3978952727983707,0
10,3,1,47,29,6.848357467305573,0.0,0.0,13,1,10,1,5.0,0.3,2.3978952727983707,0
2,1,1,51,39,8.48528137423857,2.0,0.0,9,1,2,1,1.0,0.5,1.0986122886681098,0
6,1,4,49,25,8.710147338975768,6.0,0.0,11,1,6,4,1.2,0.16666666666666666,1.9459101490553132,0
1,1,1,47,47,0.0,1.0,0.0,13,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,47,47,0.0,0.0,0.0,13,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,59,53,3.214550253664319,3.0,0.0,1,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
5,2,1,29,2,11.970797801316335,3.0,2.0,31,1,5,1,2.5,0.4,1.791759469228055,0
26,5,5,59,1,24.02911695294818,7.0,3.0,1,1,26,5,4.333333333333333,0.19230769230769232,3.295836866004329,0
1,1,1,36,36,0.0,1.0,0.0,24,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,59,59,0.0,0.0,0.0,1,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,18,18,0.0,1.0,0.0,42,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,31,31,0.0,1.0,0.0,29,0,1,1,0.5,1.0,0.6931471805599453,0
9,4,2,51,14,9.76103364289755,0.0,1.0,9,0,9,2,3.0,0.4444444444444444,2.302585092994046,0
1,1,1,3,3,0.0,0.0,0.0,57,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,46,46,0.0,0.0,0.0,14,1,1,1,0.5,1.0,0.6931471805599453,0
19,3,11,44,30,4.476057162201824,8.0,0.0,16,0,19,6,2.7142857142857144,0.15789473684210525,2.995732273553991,0
1,1,1,54,54,0.0,1.0,0.0,6,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,24,24,0.0,1.0,0.0,36,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,53,53,0.0,0.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
4,2,1,55,42,6.0553007081949835,2.0,0.0,5,0,4,1,2.0,0.5,1.6094379124341003,0
1,1,1,50,50,0.0,1.0,0.0,10,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,59,59,0.0,0.0,0.0,1,1,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,55,18,18.502252115170556,3.0,0.0,5,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,17,17,0.0,0.0,0.0,43,1,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,53,2,36.062445840513924,2.0,0.0,7,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,17,17,0.0,1.0,0.0,43,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,36,35,0.7071067811865476,0.0,0.0,24,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,8,8,0.0,0.0,0.0,52,0,1,1,0.5,1.0,0.6931471805599453,0
5,1,1,58,37,8.34865258589672,5.0,0.0,2,0,5,1,2.5,0.2,1.791759469228055,0
1,1,1,25,25,0.0,0.0,0.0,35,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,47,47,0.0,1.0,0.0,13,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,48,21,19.091883092036785,1.0,0.0,12,0,2,1,1.0,1.0,1.0986122886681098,0
2,1,1,53,52,0.7071067811865476,2.0,0.0,7,0,2,1,1.0,0.5,1.0986122886681098,0
4,3,1,49,0,22.41093483101497,1.0,0.0,11,0,4,1,2.0,0.75,1.6094379124341003,0
3,1,1,46,0,25.238858928247925,3.0,0.0,14,1,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,28,28,0.0,1.0,0.0,32,1,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,57,52,2.6299556396765835,0.0,0.0,3,0,4,1,2.0,0.25,1.6094379124341003,0
1,1,1,56,56,0.0,1.0,0.0,4,0,1,1,0.5,1.0,0.6931471805599453,0
4,2,2,54,32,9.848857801796104,2.0,0.0,6,0,4,2,1.3333333333333333,0.5,1.6094379124341003,0
2,1,1,27,25,1.4142135623730951,2.0,0.0,33,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,7,7,0.0,0.0,0.0,53,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,44,44,0.0,1.0,0.0,16,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,40,36,2.8284271247461903,2.0,0.0,20,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,6,6,0.0,1.0,0.0,54,1,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,4,1,2.1213203435596424,1.0,0.0,56,0,2,1,1.0,1.0,1.0986122886681098,0
1,1,1,6,6,0.0,1.0,0.0,54,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,30,30,0.0,1.0,0.0,30,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,38,38,0.0,1.0,0.0,22,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,28,28,0.0,0.0,0.0,32,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,13,13,0.0,1.0,0.0,47,0,1,1,0.5,1.0,0.6931471805599453,0
6,3,1,41,15,10.03327796219494,0.0,4.0,19,1,6,1,3.0,0.5,1.9459101490553132,0
2,1,1,38,34,2.8284271247461903,2.0,0.0,22,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,0,0,0.0,0.0,0.0,60,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,54,29,11.98262631201246,4.0,0.0,6,0,4,1,2.0,0.25,1.6094379124341003,0
1,1,1,58,58,0.0,0.0,0.0,2,0,1,1,0.5,1.0,0.6931471805599453,0
6,1,1,58,12,17.944358444926362,6.0,0.0,2,0,6,1,3.0,0.16666666666666666,1.9459101490553132,0
2,1,1,58,41,12.020815280171307,2.0,0.0,2,0,2,1,1.0,0.5,1.0986122886681098,0
4,1,1,56,1,23.89386253134195,4.0,0.0,4,0,4,1,2.0,0.25,1.6094379124341003,0
3,1,1,54,17,18.502252115170556,3.0,0.0,6,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
5,3,2,50,42,3.5637059362410928,1.0,0.0,10,1,5,2,1.6666666666666667,0.6,1.791759469228055,0
1,1,1,53,53,0.0,0.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,48,48,0.0,1.0,0.0,12,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,6,6,0.0,1.0,0.0,54,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,41,41,0.0,0.0,0.0,19,1,1,1,0.5,1.0,0.6931471805599453,0
4,3,2,47,0,23.18584338197197,1.0,2.0,13,1,4,2,1.3333333333333333,0.75,1.6094379124341003,0
1,1,1,40,40,0.0,0.0,0.0,20,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,32,2,15.874507866387544,3.0,0.0,28,1,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,9,9,0.0,0.0,0.0,51,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,48,21,13.025615788386615,4.0,0.0,12,0,4,1,2.0,0.25,1.6094379124341003,0
4,1,1,13,10,1.2909944487358056,4.0,0.0,47,0,4,1,2.0,0.25,1.6094379124341003,0
6,3,1,59,36,8.286535263104035,1.0,3.0,1,0,6,1,3.0,0.5,1.9459101490553132,0
4,2,3,59,17,23.678400846904054,2.0,0.0,1,0,4,3,1.0,0.5,1.6094379124341003,0
3,1,1,59,56,1.5275252316519474,3.0,0.0,1,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,1,2,32,7,17.67766952966369,0.0,0.0,28,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
3,1,3,36,33,1.5275252316519474,0.0,0.0,24,1,3,3,0.75,0.3333333333333333,1.3862943611198906,0
1,1,1,51,51,0.0,0.0,0.0,9,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,48,34,9.899494936611665,2.0,0.0,12,0,2,1,1.0,0.5,1.0986122886681098,0
3,2,1,59,59,0.0,1.0,2.0,1,1,3,1,1.5,0.6666666666666666,1.3862943611198906,0
22,3,3,56,0,15.26426662168332,0.0,0.0,4,0,22,3,5.5,0.13636363636363635,3.1354942159291497,0
3,2,1,50,32,9.29157324317757,1.0,0.0,10,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
14,6,2,31,10,7.164089322738504,4.0,4.0,29,0,14,2,4.666666666666667,0.42857142857142855,2.70805020110221,0
1,1,1,8,8,0.0,1.0,0.0,52,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,38,32,4.242640687119285,0.0,0.0,22,0,2,1,1.0,0.5,1.0986122886681098,0
5,2,1,56,27,11.726039399558575,3.0,0.0,4,0,5,1,2.5,0.4,1.791759469228055,0
4,1,1,47,45,0.8164965809277268,4.0,0.0,13,0,4,1,2.0,0.25,1.6094379124341003,0
5,1,1,21,6,6.457553716385176,5.0,0.0,39,1,5,1,2.5,0.2,1.791759469228055,0
1,1,1,55,55,0.0,0.0,0.0,5,0,1,1,0.5,1.0,0.6931471805599453,0
9,3,1,26,2,10.166666666666666,7.0,0.0,34,0,9,1,4.5,0.3333333333333333,2.302585092994046,0
1,1,1,53,53,0.0,1.0,0.0,7,1,1,1,0.5,1.0,0.6931471805599453,0
7,1,1,46,2,15.704109259013949,7.0,0.0,14,0,7,1,3.5,0.14285714285714285,2.0794415416798357,0
3,1,1,28,1,14.798648586948742,0.0,0.0,32,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
4,1,1,22,8,6.454972243679028,4.0,0.0,38,0,4,1,2.0,0.25,1.6094379124341003,0
3,1,1,55,17,19.0,3.0,0.0,5,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,1,1,0.0,1.0,0.0,59,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,22,22,0.0,1.0,0.0,38,0,1,1,0.5,1.0,0.6931471805599453,0
7,2,1,59,34,9.77606406338607,6.0,0.0,1,0,7,1,3.5,0.2857142857142857,2.0794415416798357,0
1,1,1,6,6,0.0,1.0,0.0,54,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,36,36,0.0,1.0,0.0,24,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,29,28,0.7071067811865476,2.0,0.0,31,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,48,48,0.0,1.0,0.0,12,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,58,15,22.18858565419016,3.0,0.0,2,1,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,2,2,19,17,1.4142135623730951,0.0,0.0,41,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
4,1,1,43,19,11.586630226256467,4.0,0.0,17,1,4,1,2.0,0.25,1.6094379124341003,0
1,1,1,14,14,0.0,1.0,0.0,46,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,51,51,0.0,1.0,0.0,9,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,20,20,0.0,1.0,0.0,40,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,57,57,0.0,1.0,0.0,3,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,54,16,19.0,3.0,0.0,6,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
3,1,1,9,9,0.0,3.0,0.0,51,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
3,1,1,54,16,19.008769905844336,3.0,0.0,6,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,1,1,59,28,21.920310216782973,2.0,0.0,1,0,2,1,1.0,0.5,1.0986122886681098,0
2,2,1,37,13,16.97056274847714,1.0,0.0,23,1,2,1,1.0,1.0,1.0986122886681098,0
7,1,4,54,7,14.022091413874309,7.0,0.0,6,0,7,4,1.4,0.14285714285714285,2.0794415416798357,0
1,1,1,53,53,0.0,1.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,41,35,4.242640687119285,2.0,0.0,19,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,14,14,0.0,1.0,0.0,46,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,57,23,24.041630560342615,2.0,0.0,3,0,2,1,1.0,0.5,1.0986122886681098,0
4,1,1,55,13,19.82422760159901,4.0,0.0,5,0,4,1,2.0,0.25,1.6094379124341003,0
1,1,1,0,0,0.0,1.0,0.0,60,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,1,1,0.0,1.0,0.0,59,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,55,0,23.89386253134195,4.0,0.0,5,0,4,1,2.0,0.25,1.6094379124341003,0
1,1,1,55,55,0.0,1.0,0.0,5,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,9,9,0.0,1.0,0.0,51,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,36,36,0.0,0.0,0.0,24,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,55,54,0.7071067811865476,2.0,0.0,5,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,24,24,0.0,1.0,0.0,36,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,53,16,18.502252115170556,3.0,0.0,7,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
3,2,1,51,42,5.196152422706632,0.0,2.0,9,1,3,1,1.5,0.6666666666666666,1.3862943611198906,0
7,1,2,44,10,13.302344941865737,0.0,0.0,16,0,7,2,2.3333333333333335,0.14285714285714285,2.0794415416798357,0
1,1,1,41,41,0.0,1.0,0.0,19,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,31,30,0.7071067811865476,2.0,0.0,29,0,2,1,1.0,0.5,1.0986122886681098,0
4,2,1,55,3,24.44722206441187,3.0,1.0,5,0,4,1,2.0,0.5,1.6094379124341003,0
3,1,1,59,21,21.656407827707714,3.0,0.0,1,1,3,1,1.5,0.3333333333333333,1.3862943611198906,0
5,1,1,50,0,20.73644135332772,5.0,0.0,10,1,5,1,2.5,0.2,1.791759469228055,0
2,1,1,59,28,21.920310216782973,2.0,0.0,1,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,29,8,14.849242404917497,2.0,0.0,31,0,2,1,1.0,0.5,1.0986122886681098,0
5,1,1,58,48,3.8470768123342682,5.0,0.0,2,1,5,1,2.5,0.2,1.791759469228055,0
11,2,1,57,35,8.127394751982054,10.0,0.0,3,0,11,1,5.5,0.18181818181818182,2.4849066497880004,0
1,1,1,2,2,0.0,1.0,0.0,58,0,1,1,0.5,1.0,0.6931471805599453,0
3,2,1,52,44,4.618802153517007,0.0,0.0,8,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
1,1,1,42,42,0.0,1.0,0.0,18,1,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,53,9,18.57417562100671,4.0,0.0,7,1,4,1,2.0,0.25,1.6094379124341003,0
10,2,2,53,0,21.1841135445094,7.0,3.0,7,1,10,2,3.3333333333333335,0.2,2.3978952727983707,0
2,2,2,57,26,21.920310216782973,1.0,0.0,3,1,2,2,0.6666666666666666,1.0,1.0986122886681098,0
1,1,1,59,59,0.0,1.0,0.0,1,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,47,47,0.0,1.0,0.0,13,0,1,1,0.5,1.0,0.6931471805599453,0
11,2,1,59,18,13.446189051177289,9.0,0.0,1,0,11,1,5.5,0.18181818181818182,2.4849066497880004,0
3,1,1,56,34,11.135528725660043,3.0,0.0,4,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
3,2,1,56,50,3.0,2.0,0.0,4,1,3,1,1.5,0.6666666666666666,1.3862943611198906,0
2,1,1,40,22,12.727922061357855,2.0,0.0,20,0,2,1,1.0,0.5,1.0986122886681098,0
2,2,1,56,7,34.64823227814083,1.0,0.0,4,0,2,1,1.0,1.0,1.0986122886681098,0
1,1,1,30,30,0.0,0.0,0.0,30,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,18,18,0.0,1.0,0.0,42,0,1,1,0.5,1.0,0.6931471805599453,0
3,2,1,35,29,3.055050463303893,2.0,0.0,25,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
4,3,2,56,25,12.7148207485071,2.0,1.0,4,0,4,2,1.3333333333333333,0.75,1.6094379124341003,0
2,1,1,51,51,0.0,0.0,0.0,9,0,2,1,1.0,0.5,1.0986122886681098,0
3,3,1,2,2,0.0,1.0,0.0,58,0,3,1,1.5,1.0,1.3862943611198906,0
2,2,1,16,15,0.7071067811865476,0.0,1.0,44,0,2,1,1.0,1.0,1.0986122886681098,0
1,1,1,26,26,0.0,1.0,0.0,34,0,1,1,0.5,1.0,0.6931471805599453,0
6,1,1,48,6,15.083103128998356,6.0,0.0,12,0,6,1,3.0,0.16666666666666666,1.9459101490553132,0
2,1,1,48,13,24.748737341529164,2.0,0.0,12,0,2,1,1.0,0.5,1.0986122886681098,0
5,3,1,27,10,7.469939758793239,3.0,0.0,33,1,5,1,2.5,0.6,1.791759469228055,0
1,1,1,53,53,0.0,0.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,15,0,10.606601717798213,0.0,0.0,45,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,9,9,0.0,1.0,0.0,51,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,46,46,0.0,1.0,0.0,14,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,24,21,2.1213203435596424,0.0,0.0,36,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,55,54,0.7071067811865476,0.0,0.0,5,0,2,1,1.0,0.5,1.0986122886681098,0
5,2,2,21,3,9.391485505499116,1.0,0.0,39,0,5,2,1.6666666666666667,0.4,1.791759469228055,0
2,1,1,34,34,0.0,0.0,0.0,26,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,12,12,0.0,1.0,0.0,48,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,8,1,4.949747468305833,1.0,0.0,52,0,2,1,1.0,1.0,1.0986122886681098,0
3,1,1,52,14,19.008769905844336,3.0,0.0,8,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,48,48,0.0,0.0,0.0,12,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,40,40,0.0,1.0,0.0,20,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,53,48,3.5355339059327378,0.0,0.0,7,1,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,59,59,0.0,1.0,0.0,1,0,1,1,0.5,1.0,0.6931471805599453,0
4,3,2,2,1,0.5,2.0,1.0,58,0,4,2,1.3333333333333333,0.75,1.6094379124341003,0
4,3,2,53,39,6.454972243679028,2.0,0.0,7,0,4,2,1.3333333333333333,0.75,1.6094379124341003,0
3,2,1,37,14,11.50362261782493,2.0,0.0,23,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
2,2,1,38,38,0.0,0.0,0.0,22,0,2,1,1.0,1.0,1.0986122886681098,0
2,1,1,41,16,17.67766952966369,2.0,0.0,19,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,57,9,33.94112549695428,2.0,0.0,3,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,55,42,9.192388155425117,2.0,0.0,5,0,2,1,1.0,0.5,1.0986122886681098,0
3,1,1,52,15,18.502252115170556,3.0,0.0,8,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
4,1,1,56,0,24.143667216615345,4.0,0.0,4,0,4,1,2.0,0.25,1.6094379124341003,0
2,2,1,40,32,5.656854249492381,1.0,0.0,20,0,2,1,1.0,1.0,1.0986122886681098,0
1,1,1,23,23,0.0,1.0,0.0,37,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,15,15,0.0,1.0,0.0,45,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,39,39,0.0,1.0,0.0,21,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,56,0,24.143667216615345,4.0,0.0,4,0,4,1,2.0,0.25,1.6094379124341003,0
2,1,1,54,35,13.435028842544403,2.0,0.0,6,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,51,14,26.16295090390226,2.0,0.0,9,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,54,54,0.0,1.0,0.0,6,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,1,1,0.0,0.0,0.0,59,1,1,1,0.5,1.0,0.6931471805599453,0
